transaction_id,store_id,product_id,quantity,unit_price,transaction_ts,payment_method,cashier_id
2c78427e-da6f-4ba9-9cce-1252fd0c9c1b,9,154,7,163.48,2026-05-10 15:36:21,cash,28
c00efe58-c401-441d-9196-c72b3bb3c92d,5,129,20,257.33,2026-03-18 16:14:29,contactless,29
f6728d15-7a20-4799-ad82-17a4d1a1265c,4,5,10,23.97,2026-03-17 16:18:11,mobile,16
6213b0da-59d7-4504-99ab-f6e72bc0c03e,8,171,19,279.51,2026-03-29 17:18:12,cash,14
2d7e15a0-6452-4317-955c-e046aea94207,4,78,14,83.78,2026-03-20 11:07:19,card,32
bf380e8f-4534-4a1f-91e2-9b42fd90c823,10,146,4,61.2,2026-04-18 09:12:49,contactless,22
bda365f1-45ad-4cbb-9813-2830d67e54be,7,28,14,15.25,2026-03-21 03:03:20,contactless,17
046a37d6-40d2-452a-8093-3e54faf67425,9,12,2,173.27,2026-03-14 05:43:45,cash,41
e884f20c-6dad-4cbc-b1ea-dae1667ec9fb,6,155,6,148.28,2026-03-26 08:00:30,contactless,43
7434af83-0986-4fc6-9716-c59492c623df,7,42,11,242.01,2026-02-21 06:34:29,card,26
c983fcf3-6e43-490a-9296-29ebe363cc34,7,59,5,211.81,2026-02-25 13:37:15,contactless,17
04f71be9-9304-4a44-88f2-de9110d1b305,7,166,15,164.04,2026-03-06 05:36:50,cash,36
517378aa-f4d8-4d1f-b4bc-c139459ade55,1,143,9,50.0,2026-04-13 15:44:08,cash,14
b063677d-a169-406d-a8a7-05e295b54bbc,3,70,8,181.98,2026-04-17 13:57:10,mobile,23
4ca4ecc4-da8e-4de4-b0f9-5790dd721fc5,7,126,2,103.99,2026-03-06 09:33:52,contactless,48
96787656-b3aa-40c9-ae57-052c7e9c30d2,1,196,2,190.04,2026-02-25 22:46:35,card,27
9a72cb50-bb51-4c0e-9dd9-23c2f309bc49,9,42,10,217.28,2026-04-10 10:47:45,card,17
e440a830-f739-49ac-b41e-9d2b515f491a,1,117,12,173.33,2026-03-03 06:13:30,cash,47
99a44555-da0e-4567-8fa2-32f32d46fa7b,3,13,11,164.75,2026-03-07 11:35:46,mobile,32
3c7ef887-2404-46a1-927f-937c1ee71418,9,2,15,75.03,2026-05-07 03:25:07,cash,13
e740f85d-45a4-48a8-b93f-cd94d819df45,3,20,5,283.94,2026-03-27 12:57:39,contactless,20
76d3a677-1399-41d7-82d2-273c99997938,6,49,13,64.85,2026-04-29 20:18:09,cash,20
f0569eb5-7b52-4b16-a176-6f84ba624902,5,101,17,69.51,2026-05-12 14:39:29,contactless,25
90ca71bb-5f13-4ea9-95ee-bce6152d3237,9,117,18,103.77,2026-04-20 07:06:25,mobile,21
b2f6d7bd-2c80-4a22-af0e-da36fd28f768,5,16,6,137.4,2026-03-05 15:23:55,mobile,10
3fa801b9-50d8-459c-b760-1ac5770ac951,1,33,6,297.21,2026-03-26 18:05:18,contactless,38
dd49d294-c632-49fc-8009-5e1d45c8cfc3,10,150,2,25.38,2026-04-09 14:40:11,cash,8
4183a9d1-6b09-4b90-8be6-32d469133809,10,60,3,102.15,2026-04-11 09:47:28,contactless,19
9564c8da-1135-418d-9c12-e02776f246fe,9,112,11,34.01,2026-04-20 08:59:33,cash,12
2351de47-58b9-42ef-98e3-31d01e40e281,8,199,7,200.25,2026-04-06 04:24:54,mobile,7
58aede8d-9ecd-4ded-aac2-c1a7226b572e,3,194,13,211.29,2026-04-22 00:38:32,card,1
3f36bb52-e205-4ee4-a2f5-ef976cf9e387,5,105,6,256.2,2026-02-27 17:30:33,mobile,32
27f10ea7-739e-4c01-bdce-9539efcd566f,2,45,16,152.14,2026-03-23 10:35:14,card,24
dbafaf87-3a1c-4df1-a08c-9bc042950935,9,58,1,266.05,2026-03-01 10:10:52,cash,34
a9f2d8c5-b6ea-4bf5-a054-2a155e75dfaa,6,71,16,122.21,2026-04-12 23:22:43,card,22
c60a731b-9067-482b-b363-f91923c577bf,8,172,1,40.11,2026-05-19 03:08:58,card,9
0570fb37-6cd6-431a-966d-459219c60364,7,59,4,106.86,2026-05-07 04:03:04,contactless,3
dc3a58fb-1aef-4055-af06-50568c752a62,1,149,16,187.32,2026-05-10 07:41:33,mobile,34
5629af9d-d07c-46b1-9e74-7a5f8ce488f0,5,3,17,226.97,2026-03-31 07:28:18,cash,20
e90f52cf-bda4-4744-8027-2581f1948863,9,89,7,155.87,2026-04-14 08:46:00,cash,23
dd8c1b75-73d8-4fd9-8110-a5c63b2f65b9,3,180,3,276.63,2026-02-24 18:36:46,cash,40
d8ee0952-99ba-46bf-9505-36c683e102d8,9,88,6,160.9,2026-05-02 19:34:06,card,7
dc5e3a5d-4627-47b2-ac35-bd8b8c1ca64d,9,107,19,79.12,2026-04-08 09:37:06,card,2
ad57decb-ee95-4f4d-bc4e-2d0bc6b07ffa,10,19,19,237.38,2026-04-26 14:03:55,contactless,49
e0b3374a-c383-4870-ab0a-4e854b80c33a,1,34,1,261.84,2026-05-05 16:21:44,card,20
ae7786e6-341a-46d5-95dd-0ce55efefae7,6,187,19,14.55,2026-04-04 10:59:08,cash,8
812e3ecb-6014-458a-87af-6b0564105132,3,133,20,112.64,2026-03-28 19:59:13,card,27
16beb807-1454-468b-b581-d8790e6ef41e,3,44,15,113.2,2026-05-10 10:00:33,mobile,11
178c64c2-b1e0-458b-88e2-827fd770799a,6,123,10,22.93,2026-05-01 01:04:47,contactless,35
03d7a8e2-2bdb-4d4a-8905-24c28dea31ff,8,5,16,204.99,2026-05-07 14:06:44,contactless,20
55a18eb6-562d-449a-a3b1-3acd9e37f7bf,6,191,12,124.09,2026-02-21 18:59:34,contactless,8
9bac1955-b5aa-4426-9601-7f090e13ff70,9,57,13,219.39,2026-03-08 01:30:38,card,22
18396ddf-f4a0-4dd8-967e-af5e63e493a0,2,177,9,12.31,2026-04-06 19:28:50,card,6
ec933846-1049-4fb1-89ee-febfd6179855,8,86,18,245.54,2026-03-11 05:33:23,mobile,34
dec62c8d-b4e8-48c3-9975-40ae34548806,4,162,7,125.86,2026-03-25 17:50:58,cash,7
ba4f7c7f-74bd-4ad6-ae27-7ec4bc729c35,3,148,2,33.17,2026-05-06 17:03:20,mobile,30
5276109a-fd2e-495b-ba1f-3ed8e8851c78,6,143,15,116.95,2026-05-12 12:23:04,card,21
9a3d4fa8-587e-43f2-a7ae-ab5a74a28a96,1,87,16,72.55,2026-04-23 01:24:58,contactless,43
98e50a94-3a94-4e91-aac1-3af906dc7f90,9,31,15,124.57,2026-04-21 05:58:47,cash,11
f21bd0e0-0f25-42f2-bfb2-e56a12cad63f,4,26,20,218.76,2026-03-15 18:32:28,card,30
ddec89a1-3abc-45e2-9ae4-40104886e283,3,75,19,254.43,2026-03-07 16:49:31,contactless,40
585375c6-0aa6-40d6-bb6b-4a9d3b80d750,10,73,15,155.62,2026-03-19 16:21:38,cash,12
0d8c3bf0-2fe3-472b-abda-37f0da38e4d6,1,85,1,38.75,2026-02-22 21:44:26,card,32
fff0e354-a84e-4e89-893d-0dea61566a45,8,128,16,62.74,2026-03-20 15:32:55,cash,6
f0214bac-8ad9-4ac9-8be1-c1b3402ea4e9,3,158,5,159.59,2026-04-19 16:16:11,mobile,27
a715a476-2123-48fb-b411-1391508d0312,10,87,7,23.45,2026-03-13 10:11:40,card,35
f46da82a-2cdf-419a-82a3-74a00d314399,6,58,3,186.76,2026-03-12 06:52:49,card,42
6a116afd-7d1a-4cad-994a-d7baf993640b,10,64,12,176.99,2026-05-04 11:11:32,contactless,18
d04070b1-24c1-40c7-bfc9-729005978911,5,7,14,34.3,2026-03-20 07:22:08,contactless,4
f920e98c-ce14-4655-bcf6-78c0be4841d7,5,167,17,110.8,2026-04-29 18:12:23,cash,36
2b766bad-fd95-42f3-87fc-78762b50552f,9,198,8,92.03,2026-03-09 11:27:14,cash,42
f91eb694-bff1-449e-96dc-2af54c4d64f3,8,36,15,94.54,2026-02-27 19:24:58,card,50
02434ac1-7384-4436-9e9c-d04e4e195e88,10,151,9,94.74,2026-03-29 00:39:52,cash,32
ebf140c8-5179-400a-b46d-e35bc665bd3c,3,148,11,238.07,2026-03-16 01:58:32,contactless,27
7b8116e9-879e-4a53-bb2c-c080eed7a569,9,92,11,239.77,2026-04-18 00:08:14,contactless,31
f8b6c2f9-e783-4404-a1fd-7eff81933ea5,3,152,18,283.31,2026-03-14 23:09:01,mobile,1
b126b634-2ac8-4a3e-9c6c-97926747ac9b,7,159,12,100.37,2026-03-06 10:38:11,mobile,4
ac2a9f95-c19b-4753-a0b9-db46b99bc900,1,52,1,162.98,2026-03-15 12:40:33,contactless,35
5e82b5e5-0dc5-46e2-a857-db73b4a19e01,2,106,5,86.21,2026-02-24 02:26:12,contactless,29
4ee7035f-8d4b-41a6-a1e6-a8e80b10518e,10,167,3,201.51,2026-03-25 05:54:40,cash,3
29f88f2b-9002-46a8-a536-733d8693b947,10,165,17,177.75,2026-03-07 08:56:21,cash,45
8519a3ef-8e51-4d23-aa47-cacee24f6fe4,3,11,10,275.79,2026-05-07 04:05:23,card,9
4fd6b5e6-3217-4375-8a87-0eeec92e5a9f,4,31,13,126.47,2026-04-14 13:40:02,cash,31
2dd2ec52-90c9-4bc5-a93b-8c992b4cf38e,4,41,14,58.25,2026-03-24 08:09:28,card,39
adaed12d-2fb9-4cff-be64-72f8158586f2,8,83,3,266.72,2026-04-05 11:43:39,mobile,31
040d495b-3ea7-4645-ba17-ed765b775052,3,76,11,183.57,2026-03-26 19:18:51,card,10
5682355c-383d-4779-9c0e-abfb42ee719c,9,96,10,8.79,2026-05-01 04:45:37,card,23
63f02d5c-c8bc-4e8c-96ca-20b40ac52007,9,44,8,234.93,2026-05-04 01:12:39,mobile,35
92aea050-c8ed-4da2-b05a-504a938a2033,4,156,1,240.91,2026-03-03 04:42:11,card,31
e080cf8b-0cf7-4980-a8ca-75acc04c6756,2,84,12,253.63,2026-03-20 07:30:15,cash,35
f9466099-95b1-437a-a814-2d6b37ec6151,5,94,5,25.71,2026-05-01 12:53:33,mobile,36
a7ceaed1-2a10-4e21-8dfd-9b9878b6e191,1,62,4,17.09,2026-05-02 02:59:25,cash,19
5c83a1ca-5cb9-40a0-8b67-a4475dd1e853,9,123,20,5.69,2026-04-07 20:20:31,card,42
bbb4aa08-990c-48c5-9f34-3c2f672962ef,9,66,6,78.23,2026-05-12 15:29:34,contactless,42
fdf47d00-7dd4-40d7-a81a-8ce8f0322a01,7,5,17,17.14,2026-03-06 12:37:20,cash,15
6f76968c-9cfe-4288-ade4-2b3fa11dc9b5,3,197,10,236.75,2026-05-18 14:59:40,card,25
b33a57c4-fe87-4e9d-866a-ac9cf94c6215,3,200,20,242.67,2026-05-18 11:14:50,mobile,15
d56c87bf-694a-42c4-92f3-3a8959887f32,1,3,3,31.49,2026-05-14 11:02:38,mobile,18
3584cf07-7596-442a-b84f-348e4fbfa32a,7,161,7,285.72,2026-03-11 12:18:47,card,14
f1431129-8a19-423b-91c7-66ceb8f38d2a,9,121,20,146.08,2026-04-25 21:44:35,mobile,13
f49649d2-0d2e-4281-86d4-a3d8b4202108,5,162,7,152.96,2026-03-28 14:25:15,cash,45
fdd2ff9f-71bf-486d-9b1f-38da3e6933ec,8,189,13,132.48,2026-04-24 03:22:42,card,33
24f80633-92d9-445f-bd22-07f83a262978,7,29,11,115.9,2026-03-29 10:05:47,cash,30
a5b7cadc-7f1b-4bf0-9207-e59a7875a820,8,56,2,63.87,2026-02-23 11:12:08,mobile,41
fcfa683b-c8b9-4c89-9cdf-4644291c2dad,5,121,17,9.57,2026-05-07 18:57:48,contactless,31
4ae46fd5-221d-42a3-b994-eb6de9eca43a,8,81,13,286.65,2026-05-04 21:42:02,mobile,7
82ca6192-2af5-4216-a56d-8c394c6dd80b,9,85,17,115.2,2026-03-19 05:44:27,mobile,31
98f66489-1c80-4a57-886f-7f68b6ecf849,5,7,5,236.06,2026-02-23 15:42:35,cash,38
7dbebfd0-965c-4ba1-a3dc-d5b520967c10,10,185,11,239.93,2026-04-06 12:06:48,mobile,9
a78df4a6-eaec-4c32-96f9-c65dadeba8e4,1,11,3,136.01,2026-02-21 14:46:25,card,6
e6d48c18-356d-4c4d-8a7e-3405af088b17,7,33,5,105.98,2026-05-10 09:34:53,card,10
35d0432f-7a14-424c-a92b-56040c410781,5,93,15,93.93,2026-03-02 22:29:29,card,44
47a36980-f8c8-405d-b0ce-b55586f732e3,2,78,13,202.29,2026-04-10 22:41:50,cash,35
8fde60a6-58b0-4aa6-ab1d-ccd7accd0a49,5,113,1,25.86,2026-04-15 02:42:54,contactless,7
ee5930ba-7538-4619-a5e3-180ec4c7cfec,3,35,16,170.41,2026-03-02 23:09:50,cash,50
b73d1149-c12a-4218-9856-b96ad6325d00,1,93,8,26.77,2026-03-31 14:07:50,mobile,28
3106d885-2ac9-4b6a-9397-6efd0a8f8c65,10,8,14,86.96,2026-03-02 20:31:53,contactless,48
c00e776e-4ea0-494f-a48e-0856a4014a18,2,61,9,47.32,2026-05-12 10:29:25,mobile,27
4d67ebc8-176d-406d-bc5e-66b7043d89f3,6,56,17,34.04,2026-04-28 23:03:04,mobile,32
f974a81f-8ccd-42bf-b873-3a872820cac1,6,10,15,77.84,2026-03-28 16:50:05,contactless,19
779d6473-f6c5-4aa3-bd00-9bc03ceb75ed,9,118,18,186.78,2026-03-15 10:59:37,contactless,42
30128907-d2cc-4bdb-90d0-954575b8bf99,5,169,20,213.05,2026-04-11 21:47:33,mobile,37
eb2ec225-c4ec-4488-ac0c-7e095a22aa21,8,128,6,22.06,2026-03-31 18:26:23,contactless,37
69e55dd6-cb35-4cfa-b722-006a3d75a0f4,10,41,8,164.0,2026-03-25 02:01:00,cash,27
91e990d9-8c87-4849-b350-16cd5e48ecf3,5,75,15,197.1,2026-04-02 10:23:10,cash,41
8c1bb261-127e-4664-a70d-c49814e96e12,2,140,7,119.77,2026-04-23 04:16:33,card,36
9d5c6164-9fb5-4e32-944d-c790a31c9c15,1,101,17,228.76,2026-05-19 01:21:35,mobile,35
f9e13fe2-a9a3-4c6a-9b8c-299d91362c48,1,143,17,204.75,2026-04-16 19:45:38,card,11
8070225f-624f-4494-aa92-177559eb4248,4,37,2,15.38,2026-04-07 15:26:19,cash,16
8584babc-2819-463a-922f-b75e3b8d5d45,3,49,4,183.92,2026-04-28 07:06:15,card,14
aca7398a-dc8e-44bc-a1de-d0ac07ae8664,8,62,12,92.36,2026-04-03 19:56:53,cash,13
ed2947c4-40c8-47a2-b997-9b51a252b019,6,118,9,70.94,2026-03-30 03:03:36,card,43
31a084e0-32b6-4ac3-a9f5-39815c6b7646,3,181,12,26.67,2026-03-08 22:16:54,contactless,41
d5bfb944-6347-4253-a366-359f72883642,1,55,16,115.88,2026-04-28 10:26:00,mobile,36
26a7d407-f386-4cb0-a964-86419f12f003,1,156,4,89.43,2026-02-19 21:02:17,contactless,24
56cd1d33-6eee-41ad-a1a8-84e3de0b0733,3,117,19,223.43,2026-04-15 06:40:29,contactless,23
084e8e93-2ea2-4eef-b239-3caba881d547,1,184,5,137.87,2026-03-30 17:39:17,cash,16
28819b82-51b8-45a5-adfb-f3d368c65709,5,74,19,191.78,2026-04-19 02:44:22,mobile,39
5a463ca1-67bc-4899-9b87-b5d74228b018,8,181,12,56.06,2026-03-21 22:58:39,contactless,39
bf40680a-a7be-4553-b0ab-892c98444740,3,103,2,129.64,2026-05-16 17:59:52,contactless,40
62f362c3-d014-4b94-89e3-ffcd62f9a4bd,8,151,4,55.39,2026-04-13 23:57:54,cash,36
a88c1bb3-f670-40c0-a1c0-364fd1388620,5,181,15,80.74,2026-04-21 08:48:31,cash,30
b215f242-de8c-4349-9ad4-96b0eaa6907d,10,159,14,231.87,2026-04-16 04:50:08,card,10
0199c853-dd77-4876-897b-3f4882a79cdc,7,199,10,102.08,2026-05-11 15:14:07,cash,22
3daf8279-b1a1-4543-a6fa-b33858f373bc,8,39,4,126.03,2026-04-08 23:57:08,mobile,34
2bad2bd1-dd9d-4b3b-b8e1-6f959e6a0c78,5,118,1,120.54,2026-04-16 01:57:47,card,16
9efbab3b-ac81-4aac-9a3c-55ff1d484554,2,10,20,259.69,2026-02-18 23:38:59,cash,11
b913b735-14cb-4702-b4af-9b85adbbbe27,6,167,15,161.96,2026-04-26 15:38:11,mobile,22
3d2469c4-11ef-4513-bd3a-50cde6e66027,6,81,12,31.95,2026-04-08 15:31:41,card,1
d88614c9-8b83-4aa4-a2c8-f3e3262a433a,3,43,9,260.06,2026-04-04 10:47:50,card,45
a19ca18e-bf23-41aa-9c5f-e06b653d5a22,6,175,19,193.14,2026-03-17 05:29:20,card,4
8c300665-c601-454f-97a3-fbb838526374,2,182,10,75.95,2026-04-15 14:23:43,card,10
39eaacb3-4b2f-4b0b-a1ec-8c0e15e2ef43,9,57,20,299.05,2026-03-17 12:10:20,contactless,44
756b6f50-c87d-4f67-9ab9-ac34fcae6bef,2,200,4,60.26,2026-03-24 02:49:59,card,4
cdf05396-63de-4ade-8129-000f95195e03,1,110,20,157.92,2026-04-14 12:00:20,mobile,32
8b6b3bb0-4315-4951-a754-b13588c62ed3,7,7,12,77.18,2026-02-28 04:36:55,mobile,15
127b7624-3167-4c7b-a653-d355daa50733,5,97,18,232.28,2026-04-23 14:22:35,card,33
51f86eec-756d-4322-a2b1-fae325cab069,7,161,8,254.53,2026-05-16 04:30:41,card,30
4263c32c-228e-4295-a5cb-981d722074d4,4,148,14,95.94,2026-03-28 19:38:14,mobile,13
7f630ad0-a7fe-4c46-85d3-58b3387d1895,6,121,13,45.12,2026-05-10 10:04:04,mobile,22
cd35ac23-8bb5-477a-8006-a35b3ae3898c,3,44,17,201.19,2026-03-22 04:21:13,mobile,49
eadad106-a939-4c36-b6ba-4203ce045de0,2,34,4,174.19,2026-03-01 15:29:07,cash,21
b43932aa-c91f-41a2-9ce7-a7145df89afd,3,68,3,256.01,2026-03-08 06:56:10,cash,6
9188acd1-30e0-40c5-ad72-f71f34d05512,8,88,13,101.6,2026-04-30 10:16:08,card,21
2cb06f90-fc16-4d92-bb8f-699fbfe25b13,4,114,13,228.45,2026-02-21 20:15:57,mobile,41
3b2c6b38-bcde-4baf-b389-b3d1c3564b5c,9,18,13,137.04,2026-03-05 20:50:14,contactless,49
1f5a55b2-a70a-4df0-893b-6a577547e432,3,2,3,208.99,2026-03-16 17:55:56,contactless,17
703cd476-c9bf-45a5-a1fd-3b2799318e26,10,24,2,234.66,2026-03-01 11:39:05,card,30
01fe5a82-9fc6-4c48-96fa-17c99bf0832d,7,45,16,181.61,2026-04-19 15:06:38,card,13
8a7180f2-f6a1-4740-88cd-b93da1617fb5,7,12,14,275.91,2026-02-21 23:40:27,cash,35
afcfbd4a-53f5-4a27-a793-fd636aa41735,2,113,3,238.02,2026-03-26 16:39:34,contactless,43
5ec9670b-3b98-4519-a2ad-5fd98272c60a,2,96,19,55.05,2026-03-17 14:13:50,mobile,40
e678050a-08d0-4eb3-b58f-ccf8b50cb3f5,1,166,15,151.51,2026-03-28 16:24:39,cash,6
ca164cfa-b0d0-43a8-a589-cbda488aaaa2,8,89,4,132.75,2026-03-02 03:39:33,cash,7
660e9637-7566-46f9-a87c-4c50189fa0be,10,135,4,163.7,2026-05-18 22:39:55,cash,7
1880f896-7b0b-45f5-b0f2-4045f834acec,6,146,14,16.69,2026-04-19 21:19:03,mobile,48
e611b479-2646-4d9e-867d-edca5dbc4b72,2,131,13,17.63,2026-02-20 21:40:31,cash,39
203d3cd2-41b2-4820-9249-71701649c3c3,3,3,19,201.1,2026-03-02 06:22:59,card,7
f8a2f42f-c8ac-4580-904a-a07c9b0af8b1,6,143,12,253.89,2026-02-22 12:59:49,card,28
2edadaac-8a32-4501-a68c-a84cf090bf34,4,98,19,260.54,2026-03-03 14:35:26,card,7
bb470b22-5ddc-4bc9-9cc1-c2920d0c2f5c,7,130,6,132.22,2026-04-24 00:21:18,mobile,20
8b03fe91-d7f8-444a-841a-381ca191dbaa,7,70,2,216.11,2026-04-12 18:33:57,contactless,42
ee6653ce-05f8-4702-97b6-539939bbe2bb,4,130,19,126.12,2026-03-15 13:06:44,card,24
c5d4f84c-bfc6-4a89-95a0-fae1eff7a781,2,88,16,99.92,2026-05-02 12:17:32,card,28
2fe01477-23b2-4855-babd-31a72f7a3a1b,4,151,18,53.47,2026-03-29 12:04:10,card,29
bef447f9-d5bb-41f4-88b4-d3dadc63db53,10,39,10,7.59,2026-04-11 03:21:32,contactless,21
cd973d10-e42b-46a6-a03a-5282aba1b626,9,17,1,202.4,2026-05-10 13:58:42,contactless,25
910b3d3f-6526-4323-ad38-fa57a253dc25,1,39,3,220.14,2026-05-07 00:33:50,contactless,40
77ed95f1-8b4b-4df1-a50e-c0842329c6ff,9,25,20,145.13,2026-04-24 14:55:46,contactless,19
79731a90-41f4-4fe5-b562-eb2f8b9ce587,4,44,12,106.09,2026-02-25 19:59:21,cash,3
e266231f-851c-4179-b6d0-bc665f46a9fa,8,22,12,288.09,2026-04-05 12:51:54,mobile,37
9d07112f-8d30-49d1-bc15-329b39150d85,8,42,12,37.45,2026-05-08 20:01:57,mobile,31
4af366cb-bee9-4fcf-af6b-f040c18fb760,8,60,11,251.08,2026-04-05 14:05:12,card,31
e7888bc0-50b6-4605-bf01-752148499294,6,143,5,157.2,2026-02-21 06:38:18,cash,37
fc4d4f45-2002-405f-9aad-eb97ddc925f0,10,185,13,202.54,2026-05-01 05:23:51,cash,31
5a67aae0-a461-4eaa-907c-c87f7693e9e0,3,138,18,7.69,2026-04-07 03:20:40,contactless,6
6e464ae9-9cc1-4521-8dfa-2f91ce982885,4,169,11,10.7,2026-05-10 03:08:48,contactless,2
7ce4414e-f4c5-4455-ae2f-c323c9f45bdb,1,158,12,220.78,2026-03-09 05:16:31,cash,31
09ea3bfa-6d80-4769-8275-111ee0bf78ba,6,144,18,150.38,2026-03-07 03:52:05,card,24
4c69fd57-158c-47da-943c-ef9938ca3f26,1,29,19,162.93,2026-04-14 15:26:08,mobile,1
787ee6ca-1424-460a-b4ef-6d421d1b8491,3,104,18,32.44,2026-05-11 21:33:24,mobile,12
62e260db-010b-49f9-9f8e-4fbfd236c539,6,64,1,7.2,2026-03-17 04:38:14,card,48
ab38a90b-3c57-4d39-b675-a54ea401e951,8,86,9,232.51,2026-05-02 12:22:17,mobile,39
5e4913d1-b6e1-4556-b3c8-af33986fb338,3,22,14,91.38,2026-03-19 06:59:07,contactless,14
11fe12b0-2679-485e-b85d-62dc7c447349,2,1,9,45.6,2026-03-27 15:40:29,card,13
d5094d78-2511-47a4-b8b2-57b48398b59c,6,5,11,83.45,2026-04-26 04:11:17,cash,18
e9f8604c-59fc-40bf-97ff-c45538fb35bf,10,1,8,159.73,2026-03-30 23:27:54,card,3
aefbacf5-cae9-4b25-8c4c-1ba4ab02d842,6,156,3,139.18,2026-02-18 23:19:18,cash,37
8aeda356-156f-4525-acc2-6672633f3c80,9,91,2,24.28,2026-03-03 19:04:36,mobile,5
fadc803b-5a63-4208-9cc5-7cfe0892f4a6,8,113,5,236.73,2026-04-07 22:35:52,mobile,1
5fc91034-7d7c-49a2-8f01-4cd8e89ab0c2,9,110,14,18.14,2026-03-06 12:32:10,cash,5
e2442e17-3c6e-437b-9a75-c25c6be5cc48,4,125,12,255.82,2026-02-28 22:38:41,mobile,21
c8273169-80c1-4254-bf07-f9816a7f64dc,3,47,19,235.08,2026-03-27 06:28:38,contactless,11
f6530754-17f9-47a7-87e5-585fbada8f17,5,65,4,220.53,2026-04-24 21:31:55,mobile,32
2ec03c90-c127-482f-ac01-cf90fbbc71fb,3,145,20,139.29,2026-05-16 06:24:36,contactless,2
0bd04c59-8728-49a5-bf43-18d143a3e836,2,159,14,7.39,2026-04-05 18:45:14,contactless,45
93a42c25-f9b5-436a-9676-e6d999585082,1,187,10,218.32,2026-02-19 17:46:04,contactless,26
ecea5ddc-12ec-45cc-96b8-f7fa273a3cb4,4,96,16,167.52,2026-03-12 15:11:17,card,19
5ecce2ca-a768-499b-8741-374769a53b8b,5,147,16,133.57,2026-03-25 09:08:58,mobile,31
edd7d04b-2f1c-4db9-9c5e-ad62dcbc82d9,8,168,12,90.19,2026-05-11 00:48:22,contactless,17
11136f6f-c42e-4472-b07c-4f9308250902,9,115,8,146.87,2026-03-31 19:47:15,card,50
de8335d0-6e20-4760-b1b5-4cdb9dd95620,8,194,1,200.0,2026-05-14 10:20:43,cash,45
e5540f1a-ea16-43ef-aeb5-4ddc4b12268f,6,4,6,8.82,2026-03-17 08:58:16,card,13
d1e16117-0b98-467b-939a-3ba2ff279d75,5,164,12,128.08,2026-03-08 09:36:03,card,33
cff31a32-12dc-4949-848e-17b64b4fcd31,2,153,7,255.58,2026-04-11 22:34:40,cash,44
41f107ea-9348-4832-835b-05ea7836664d,6,42,6,191.78,2026-04-07 01:48:35,cash,22
dc4e9275-d1bb-452f-b608-b4253492b1d4,4,76,20,204.77,2026-03-01 01:11:57,contactless,30
e94507b5-480c-4c3d-908a-e98b8cd37f94,1,20,12,212.67,2026-03-20 13:56:49,card,49
e6e8a33e-5c33-460b-a239-f85320ecc46f,1,26,10,53.97,2026-03-31 15:06:56,mobile,12
392bb068-d407-4860-96f9-25f0b7de43d4,1,99,5,143.06,2026-03-07 11:20:29,card,17
59b310fc-75c4-42bb-97ef-1d4135fedd70,1,172,8,62.28,2026-04-18 23:54:34,card,5
68a31f74-50f3-4db5-91f1-f3e7a1fdfb8c,5,42,18,42.74,2026-03-25 17:42:26,contactless,2
8c46bcc3-1f27-45cf-9faf-410eabc028d8,5,167,4,241.66,2026-03-30 03:17:28,card,28
7abf2cfe-5141-42e8-9b6a-166beefdde2f,9,87,18,57.25,2026-04-07 23:03:19,mobile,42
410c66b8-b475-4fd6-8c22-02c8cad9207f,9,33,1,184.99,2026-04-17 21:31:50,cash,31
c777e56d-f7dd-41c6-8c5e-7524a99100a3,5,92,9,158.85,2026-02-19 08:14:24,contactless,18
c9a6b03e-c0df-4082-8b90-0f2fd850afe1,2,107,4,188.75,2026-04-14 02:57:36,card,48
6b52097c-46e6-491a-b0e3-8a4da2ae3132,5,95,7,156.87,2026-03-25 11:49:11,cash,43
6876d673-e7c3-4c91-b8c9-46c67ef63627,9,185,3,6.31,2026-04-01 02:54:08,card,18
bd959021-5345-4d24-aa4c-a7be65f215b7,10,73,16,78.07,2026-02-22 15:02:21,cash,29
cf9bb898-9495-48f6-b0d1-e1850e85521d,3,185,13,298.64,2026-03-17 08:59:19,card,18
0b45670a-4dfc-4c53-a2a5-861bcf9a3905,1,19,17,22.78,2026-04-05 19:35:30,mobile,4
d8311144-17fc-41a5-a62e-21e99de47fd3,5,133,7,72.83,2026-02-25 04:37:33,mobile,26
1d903d97-320d-4342-855e-3bf9ef832e45,4,35,4,145.56,2026-03-08 14:42:39,card,12
4b1cbb24-ff57-465d-a79a-1f5891a4f3c7,8,25,19,100.04,2026-03-04 03:06:21,card,30
e8beb660-5405-4f64-bd59-658ca32c7c15,10,75,8,216.59,2026-05-06 16:48:25,cash,15
56315a51-ca64-4023-9921-5090e9a71dd9,6,160,14,271.13,2026-05-14 18:58:27,mobile,21
17401031-055c-417a-9b0d-04c95945cb72,3,126,16,256.61,2026-03-11 12:03:09,card,32
4d09a336-eda5-4646-9d97-1e9305530ee5,10,13,15,13.13,2026-02-22 12:23:00,contactless,3
4f32eda3-d7fe-4a97-b858-6348ae9fdc06,8,125,4,82.11,2026-02-24 00:18:32,card,22
3a55b0ea-0ec9-4828-b6ee-06264eec746d,5,43,8,251.59,2026-05-03 20:34:50,mobile,11
2c3499cb-3cae-4d15-8755-70df800a0d0a,3,160,10,167.44,2026-04-25 06:28:49,contactless,18
